time,weight,T0,T1,bin_71_122,bin_122_173,bin_173_224,bin_224_276,bin_276_327,bin_327_378,bin_378_429,bin_429_480,bin_480_532,bin_532_583
2020-09-20 08:00:00+00:00,52.82,32.59,34.4,339.75,96.62,108.12,99.38,60.38,72.0,70.25,107.5,90.5,22.88
2020-09-20 09:00:00+00:00,52.8,32.73,34.54,249.83,92.83,89.0,109.0,60.83,68.67,54.17,122.5,67.67,19.83
2020-09-20 10:00:00+00:00,52.83,33.4,34.41,212.67,104.33,86.17,105.33,94.17,67.17,53.17,117.67,65.5,20.67
2020-09-20 11:00:00+00:00,52.88,33.89,34.34,216.67,74.83,81.83,94.5,68.17,68.5,57.67,73.5,60.83,21.17
2020-09-20 12:00:00+00:00,49.15,33.99,33.51,156.83,120.83,173.0,117.83,92.17,90.5,88.17,104.33,79.0,24.67
2020-09-20 13:00:00+00:00,52.96,33.62,35.04,141.67,176.67,92.67,89.17,91.83,80.5,112.0,182.83,110.5,24.83
2020-09-20 14:00:00+00:00,52.51,34.48,35.27,143.12,133.38,78.38,128.12,90.25,83.0,82.12,131.5,111.25,28.38
2020-09-20 15:00:00+00:00,52.56,34.32,35.2,209.33,139.0,90.17,109.67,74.0,74.17,80.67,111.67,96.0,23.0
2020-09-20 16:00:00+00:00,52.66,34.07,35.13,263.14,130.0,112.71,111.14,84.0,74.57,74.71,67.14,59.29,20.71
2020-09-20 17:00:00+00:00,52.7,33.83,35.06,277.83,134.33,97.83,111.67,66.0,85.17,60.17,81.67,56.83,23.0
2020-09-20 18:00:00+00:00,52.71,33.64,34.92,276.17,102.5,104.67,95.17,95.33,92.5,71.67,65.5,55.5,25.17
2020-09-20 19:00:00+00:00,52.7,33.48,35.06,289.0,100.0,101.62,78.5,78.38,70.25,58.88,62.62,45.38,23.38
2020-09-20 20:00:00+00:00,52.7,33.28,35.04,226.33,121.33,94.67,77.0,82.67,73.5,53.67,58.0,49.33,23.83
2020-09-20 21:00:00+00:00,52.69,33.13,35.05,215.83,89.0,70.0,77.67,62.5,64.17,45.67,54.5,46.67,23.83
2020-09-20 22:00:00+00:00,52.69,33.01,35.0,199.25,83.88,73.25,64.25,61.88,62.25,48.25,52.38,43.38,21.38
2020-09-20 23:00:00+00:00,52.68,32.76,35.01,220.67,97.67,82.17,73.0,65.33,67.5,47.17,50.5,44.0,20.0
2020-09-21 00:00:00+00:00,52.68,33.04,35.12,191.17,85.17,65.17,66.33,67.33,66.5,56.33,55.17,47.17,22.33
2020-09-21 01:00:00+00:00,52.68,33.25,34.95,196.0,78.29,74.0,65.71,67.71,58.43,51.86,50.71,47.43,20.43
2020-09-21 02:00:00+00:00,52.68,33.16,34.88,201.0,112.5,72.0,71.67,66.33,63.83,49.67,59.17,46.83,18.17
2020-09-21 03:00:00+00:00,52.67,33.06,34.75,210.88,103.25,78.25,77.0,62.75,64.38,45.0,56.12,46.62,17.62
2020-09-21 04:00:00+00:00,52.67,33.38,34.75,238.83,111.67,85.0,74.67,59.83,64.83,42.17,61.33,43.67,20.0
2020-09-21 05:00:00+00:00,52.66,33.53,34.7,238.5,116.33,78.67,95.17,72.33,65.5,49.67,59.17,54.5,21.0
2020-09-21 06:00:00+00:00,52.66,33.42,34.62,231.17,121.33,73.0,78.17,61.83,63.67,47.5,59.0,49.17,17.67
2020-09-21 07:00:00+00:00,52.66,32.77,34.55,251.67,97.0,84.0,100.83,76.83,69.83,86.0,119.67,70.0,27.83
2020-09-21 08:00:00+00:00,52.64,33.03,34.42,208.83,130.33,96.33,93.0,77.17,72.5,73.5,86.67,61.5,21.17
2020-09-21 09:00:00+00:00,52.51,33.16,34.48,250.38,118.38,88.75,90.12,63.62,71.0,79.12,95.75,51.5,17.88
2020-09-21 10:00:00+00:00,52.52,33.27,34.53,202.33,147.83,111.33,99.0,75.83,89.17,68.33,91.33,66.33,20.33
2020-09-21 11:00:00+00:00,52.54,33.55,34.58,207.75,142.25,79.0,97.0,70.25,65.25,67.38,84.38,56.88,16.5
2020-09-21 12:00:00+00:00,52.57,33.54,34.51,227.5,129.67,72.67,77.0,77.0,81.5,68.83,106.67,79.17,26.5
2020-09-21 13:00:00+00:00,52.61,33.31,34.38,176.83,142.33,104.33,122.5,81.67,74.33,106.83,180.0,125.67,26.83
2020-09-21 14:00:00+00:00,52.65,33.07,34.51,254.0,119.12,111.25,97.75,79.25,81.12,87.0,107.75,79.12,25.5
2020-09-21 15:00:00+00:00,52.72,33.15,34.63,229.0,118.5,102.0,97.67,86.83,74.17,76.0,82.0,50.5,23.33
2020-09-21 16:00:00+00:00,52.84,33.41,34.6,555.0,216.88,92.12,89.12,84.12,84.62,65.88,78.38,65.88,29.0
2020-09-21 17:00:00+00:00,53.56,33.98,34.55,332.83,113.0,99.5,99.5,76.33,87.5,59.83,89.67,62.5,22.0
2020-09-21 18:00:00+00:00,53.9,33.59,34.57,619.83,88.0,112.83,88.0,93.5,81.17,55.83,75.67,55.5,17.83
2020-09-21 19:00:00+00:00,53.89,33.66,34.54,644.5,95.33,106.67,88.0,83.33,86.0,52.83,76.67,53.33,27.17
2020-09-21 20:00:00+00:00,53.89,33.68,34.6,568.67,102.83,98.17,117.33,74.0,79.17,58.17,76.33,72.67,28.33
2020-09-21 21:00:00+00:00,53.89,33.36,34.62,445.0,87.5,102.17,92.67,79.5,78.33,53.17,79.83,59.5,23.67
2020-09-21 22:00:00+00:00,53.89,33.22,34.53,444.5,83.12,89.62,86.88,67.5,72.38,52.5,76.38,60.0,23.88
2020-09-21 23:00:00+00:00,53.88,33.17,34.48,339.33,67.0,79.5,77.67,53.17,69.67,49.17,74.0,44.5,20.5
2020-09-22 00:00:00+00:00,53.89,33.2,34.6,315.43,64.29,85.57,83.86,60.71,68.71,55.43,67.86,62.86,22.0
2020-09-22 01:00:00+00:00,53.89,32.99,34.6,308.33,97.5,90.0,88.0,63.83,58.67,49.83,60.0,48.33,23.0
2020-09-22 02:00:00+00:00,53.89,32.95,34.6,253.5,57.5,70.67,71.67,57.5,65.33,38.83,56.17,48.17,13.83
2020-09-22 03:00:00+00:00,53.89,33.03,34.55,316.12,63.62,74.38,70.62,54.62,60.5,43.0,58.12,51.0,20.12
2020-09-22 04:00:00+00:00,53.89,32.9,34.51,285.67,55.67,73.83,64.83,56.33,66.67,46.5,62.83,54.0,16.5
2020-09-22 05:00:00+00:00,53.89,33.18,34.48,327.0,67.5,75.17,80.33,55.0,66.83,47.5,75.5,49.83,18.83
2020-09-22 06:00:00+00:00,53.89,33.32,34.4,299.12,62.38,73.5,79.25,61.62,63.5,51.75,65.62,53.0,19.88
2020-09-22 07:00:00+00:00,53.88,32.98,34.26,277.17,59.83,88.5,75.17,60.0,63.17,40.17,60.5,41.83,17.67
2020-09-22 08:00:00+00:00,53.86,32.46,34.16,262.83,67.67,69.17,98.5,65.67,62.5,49.5,89.33,81.33,18.83
2020-09-22 09:00:00+00:00,53.89,32.8,34.11,258.86,86.43,100.14,101.57,87.43,70.57,76.14,119.29,72.14,30.57
2020-09-22 10:00:00+00:00,53.88,34.19,34.43,319.83,145.5,113.5,152.33,134.0,114.17,106.67,223.5,95.17,35.0
2020-09-22 11:00:00+00:00,53.85,34.57,34.67,204.38,151.62,91.12,169.5,115.75,102.38,91.62,142.62,102.38,29.0
2020-09-22 12:00:00+00:00,53.9,33.67,34.62,233.67,97.67,121.0,116.67,78.5,74.67,71.67,94.5,62.33,25.33
2020-09-22 13:00:00+00:00,53.9,33.53,34.39,344.67,78.67,102.5,119.83,76.67,83.17,73.67,119.5,100.0,26.83
2020-09-22 14:00:00+00:00,53.9,33.43,34.4,281.33,95.83,114.0,104.17,58.83,76.67,89.0,87.33,66.33,21.33
2020-09-22 15:00:00+00:00,53.92,33.01,34.48,417.17,100.67,99.0,91.5,64.33,70.67,64.17,81.5,61.17,18.5
2020-09-22 16:00:00+00:00,54.0,33.04,34.57,634.0,130.83,139.83,89.33,64.0,85.33,77.83,85.83,60.83,21.0
2020-09-22 17:00:00+00:00,54.07,33.39,34.49,427.62,88.38,125.75,126.62,63.38,82.12,57.38,93.0,57.38,21.25
2020-09-22 18:00:00+00:00,54.11,33.12,34.55,559.0,70.17,98.0,88.5,78.0,76.17,51.5,81.0,56.5,20.83
2020-09-22 19:00:00+00:00,54.1,32.85,34.48,652.75,89.12,91.0,80.75,82.5,78.0,56.5,69.62,61.5,24.12
2020-09-22 20:00:00+00:00,54.09,32.94,34.48,518.83,87.33,85.5,86.17,76.83,79.5,51.67,68.0,58.67,21.67
2020-09-22 21:00:00+00:00,54.09,33.01,34.5,432.17,68.83,92.17,77.5,61.17,67.0,45.67,59.67,48.17,19.0
2020-09-22 22:00:00+00:00,54.08,33.11,34.52,513.62,68.75,85.88,91.88,68.62,71.25,56.38,72.88,53.25,20.88
2020-09-22 23:00:00+00:00,54.08,32.69,34.63,552.0,87.0,85.83,82.5,68.0,73.17,54.83,71.5,48.17,16.33
2020-09-23 00:00:00+00:00,54.08,32.61,34.54,362.88,111.75,104.12,109.38,66.62,71.62,55.88,68.88,54.88,22.5
2020-09-23 01:00:00+00:00,54.07,32.63,34.44,323.5,77.17,74.0,74.67,50.67,64.0,45.83,64.17,46.17,16.33
2020-09-23 02:00:00+00:00,54.07,32.71,34.52,314.83,63.0,84.33,68.5,49.83,65.67,44.33,50.17,49.67,18.5
2020-09-23 03:00:00+00:00,54.07,32.64,34.43,314.0,70.67,73.83,57.5,62.33,62.83,42.83,47.5,43.5,13.5
2020-09-23 04:00:00+00:00,54.07,32.77,34.48,386.0,74.33,76.0,77.17,56.33,60.67,46.17,55.67,50.0,15.5
2020-09-23 05:00:00+00:00,54.05,33.31,34.39,387.0,81.67,71.67,89.0,87.67,63.0,50.83,83.17,56.33,17.5
2020-09-23 06:00:00+00:00,54.12,34.25,34.49,308.62,157.75,93.12,158.88,115.5,98.25,87.88,104.5,76.25,28.62
2020-09-23 07:00:00+00:00,54.11,34.15,34.54,309.17,144.0,88.17,172.5,161.5,109.17,93.0,151.17,109.33,40.17
2020-09-23 08:00:00+00:00,54.05,34.11,34.66,356.71,138.29,86.43,156.14,136.86,90.29,84.0,122.14,103.86,36.0
2020-09-23 09:00:00+00:00,54.03,33.92,34.46,352.0,143.0,106.33,177.5,114.5,103.67,86.17,138.0,96.83,32.67
2020-09-23 10:00:00+00:00,54.09,33.8,34.44,339.33,142.17,117.0,152.33,112.0,88.17,77.17,134.5,92.0,22.5
2020-09-23 11:00:00+00:00,53.97,32.92,34.36,279.38,86.5,108.38,134.38,86.88,84.62,70.5,108.38,79.62,19.25
2020-09-23 12:00:00+00:00,54.21,33.54,34.4,344.67,105.83,119.67,127.33,79.17,97.83,88.17,104.33,74.17,28.33
2020-09-23 13:00:00+00:00,54.25,33.91,34.22,343.33,128.5,112.17,152.5,92.83,97.67,61.83,103.5,70.17,24.67
2020-09-23 14:00:00+00:00,54.19,33.0,34.13,380.38,119.88,121.12,149.38,109.0,93.38,74.25,109.25,100.88,30.88
2020-09-23 15:00:00+00:00,54.2,32.6,34.25,325.5,109.83,91.67,122.5,70.5,66.17,62.5,96.67,82.17,27.0
2020-09-23 16:00:00+00:00,54.24,32.61,34.23,390.83,96.5,106.33,97.83,64.33,76.17,55.5,76.5,60.5,18.17
2020-09-23 17:00:00+00:00,54.26,32.32,34.22,455.29,86.71,103.14,102.71,70.29,75.86,57.14,67.43,55.29,21.71
2020-09-23 18:00:00+00:00,54.26,31.84,34.29,365.33,60.67,87.83,67.0,56.0,66.5,45.67,57.17,45.17,19.0
2020-09-23 19:00:00+00:00,54.3,31.91,34.32,410.5,62.12,87.0,61.88,50.88,60.12,47.88,50.38,50.0,16.75
2020-09-23 20:00:00+00:00,54.31,32.2,34.35,364.5,55.17,83.17,70.67,51.83,76.83,46.5,56.67,46.33,19.5
2020-09-23 21:00:00+00:00,54.33,32.43,34.25,327.67,74.67,77.83,68.67,53.0,75.0,49.67,60.17,52.5,18.17
2020-09-23 22:00:00+00:00,54.35,32.55,34.24,294.67,57.0,77.67,75.0,49.5,64.67,50.33,51.33,48.33,16.67
2020-09-23 23:00:00+00:00,54.31,32.1,34.26,252.17,53.0,77.83,72.33,53.67,55.67,43.5,44.83,42.5,14.33
2020-09-24 00:00:00+00:00,54.28,31.81,34.24,250.5,56.17,77.67,60.33,49.33,60.0,44.33,58.0,41.5,18.33
2020-09-24 01:00:00+00:00,54.28,31.64,34.17,223.62,40.62,75.62,60.75,52.12,59.5,40.5,53.25,41.25,19.38
2020-09-24 02:00:00+00:00,54.27,31.81,34.17,242.17,55.0,68.83,66.5,41.5,59.5,43.5,62.5,39.33,17.67
2020-09-24 03:00:00+00:00,54.26,32.08,34.09,272.5,58.62,80.88,80.38,48.0,58.0,47.0,57.38,48.12,15.62
2020-09-24 04:00:00+00:00,54.25,31.93,34.06,247.33,52.67,61.83,76.67,43.0,63.0,39.5,56.0,43.17,17.17
2020-09-24 05:00:00+00:00,54.24,32.3,34.04,307.11,48.22,73.78,69.22,51.67,56.33,44.67,56.67,37.56,12.89
2020-09-24 06:00:00+00:00,54.23,32.45,33.89,313.25,49.58,70.5,73.83,48.83,62.17,43.75,61.25,51.0,15.0
2020-09-24 07:00:00+00:00,54.21,32.68,33.81,283.5,81.92,77.75,117.17,60.17,71.75,59.08,126.83,96.0,23.0
2020-09-24 08:00:00+00:00,54.19,32.85,34.02,328.67,105.33,88.58,125.42,81.08,65.75,65.67,146.92,85.42,26.08
2020-09-24 09:00:00+00:00,54.08,33.06,33.96,276.08,82.33,77.75,131.75,72.58,72.58,55.17,150.17,121.83,23.08
2020-09-24 10:00:00+00:00,54.19,33.62,34.1,279.0,80.0,79.73,107.09,60.82,78.73,62.73,76.27,63.82,20.64
2020-09-24 11:00:00+00:00,54.25,33.64,33.89,305.73,86.45,91.55,103.64,67.36,67.55,55.09,77.45,56.0,18.18
2020-09-24 12:00:00+00:00,54.25,32.44,33.73,311.33,70.42,92.5,86.33,61.17,71.5,48.25,59.17,65.17,20.0
2020-09-24 13:00:00+00:00,54.21,31.71,33.68,265.08,96.58,107.58,124.0,96.92,85.0,69.58,97.58,101.5,22.0
2020-09-24 14:00:00+00:00,54.19,31.96,33.59,322.5,84.92,84.75,95.0,73.67,72.83,58.08,82.5,73.92,21.5
2020-09-24 15:00:00+00:00,54.21,31.84,33.66,363.17,71.25,94.42,81.0,51.58,63.75,57.0,59.33,58.92,17.0
2020-09-24 16:00:00+00:00,54.24,31.29,33.71,328.83,63.08,93.33,74.25,48.33,61.5,50.0,56.0,43.25,15.0
2020-09-24 17:00:00+00:00,54.24,30.99,33.58,298.75,67.67,75.92,68.42,49.83,60.58,41.83,52.67,36.83,13.25
2020-09-24 18:00:00+00:00,54.25,30.54,33.75,344.17,56.0,83.08,70.83,47.92,61.33,41.17,50.17,39.58,15.0
2020-09-24 19:00:00+00:00,54.24,29.92,33.8,317.0,46.75,69.42,53.25,44.25,52.0,36.58,39.33,33.75,13.25
2020-09-24 20:00:00+00:00,54.24,29.8,33.73,339.92,53.25,74.5,58.0,46.33,49.08,39.25,43.58,34.42,15.92
2020-09-24 21:00:00+00:00,54.24,30.2,33.71,366.58,45.83,70.42,54.33,44.08,49.92,35.92,45.25,38.17,13.75
2020-09-24 22:00:00+00:00,54.24,30.1,33.69,273.5,51.92,69.33,54.5,36.92,51.25,36.25,41.17,34.25,12.33
2020-09-24 23:00:00+00:00,54.24,30.33,33.66,233.75,47.08,65.75,60.58,39.83,48.75,32.5,42.0,38.58,14.17
2020-09-25 00:00:00+00:00,54.23,30.78,33.62,211.5,40.25,63.33,56.08,35.25,46.75,36.5,40.17,36.83,14.0
2020-09-25 01:00:00+00:00,54.23,30.28,33.57,229.0,43.0,58.83,57.83,39.42,43.75,31.33,41.92,34.42,12.83
2020-09-25 02:00:00+00:00,54.23,30.25,33.49,203.42,46.67,55.92,57.92,40.58,47.5,35.08,37.67,32.92,12.67
2020-09-25 03:00:00+00:00,54.22,30.18,33.4,177.17,39.58,51.42,55.33,35.42,48.25,28.17,42.58,32.42,11.58
2020-09-25 04:00:00+00:00,54.23,30.37,33.38,217.44,40.44,58.22,58.56,36.89,43.89,30.33,45.22,35.22,9.56
2020-09-25 05:00:00+00:00,54.22,30.58,33.34,244.45,44.64,58.0,53.18,38.18,43.36,32.45,38.91,31.09,12.18
2020-09-25 06:00:00+00:00,54.22,30.66,33.24,249.17,43.5,43.5,56.17,37.33,47.5,29.0,39.17,31.67,11.33
2020-09-25 07:00:00+00:00,54.26,30.78,33.1,194.83,41.67,54.5,58.67,41.83,48.33,29.83,47.67,37.33,13.5
2020-09-25 08:00:00+00:00,54.36,31.48,33.03,239.5,59.67,111.5,87.67,58.0,56.83,75.0,112.33,49.33,19.5
2020-09-25 09:00:00+00:00,54.42,33.1,33.4,271.25,64.5,69.0,99.75,62.75,62.12,49.88,71.38,59.12,17.5
2020-09-25 10:00:00+00:00,54.46,32.43,33.32,268.0,73.0,100.83,98.83,64.17,69.33,55.83,86.83,58.5,18.17
2020-09-25 11:00:00+00:00,54.46,31.61,33.14,256.38,52.38,80.62,79.38,53.38,66.0,46.62,59.25,45.88,17.12
2020-09-25 12:00:00+00:00,54.45,30.81,32.96,272.33,56.67,81.5,67.33,48.83,60.17,40.0,43.17,30.67,14.83
2020-09-25 13:00:00+00:00,54.5,29.75,32.81,358.33,68.67,67.5,58.5,48.17,59.83,40.67,55.33,38.17,12.83
2020-09-25 14:00:00+00:00,54.52,28.57,32.75,312.5,57.5,59.62,59.12,42.75,50.62,35.5,43.62,35.75,12.12
2020-09-25 15:00:00+00:00,54.6,26.77,32.62,334.17,58.5,55.67,59.0,48.67,56.17,33.67,35.0,38.5,12.17
2020-09-25 16:00:00+00:00,54.59,25.5,32.38,266.62,47.75,51.38,50.0,34.5,41.0,27.25,40.62,28.88,10.12
2020-09-25 17:00:00+00:00,54.59,24.4,32.37,288.67,49.0,53.67,47.5,35.67,48.0,32.17,41.5,30.33,11.5
2020-09-25 18:00:00+00:00,54.62,25.03,32.46,247.33,46.83,36.5,50.67,34.33,43.0,26.0,36.67,34.0,8.5
2020-09-25 19:00:00+00:00,54.68,24.77,32.59,274.67,45.67,40.5,37.0,34.0,34.0,26.33,35.67,29.33,11.33
2020-09-25 20:00:00+00:00,54.7,24.34,32.56,275.5,49.5,45.83,64.67,42.67,49.0,35.17,58.5,32.0,12.17
2020-09-25 21:00:00+00:00,54.66,23.17,32.36,243.33,42.67,49.67,50.67,29.33,50.33,26.83,36.67,29.33,9.33
2020-09-25 22:00:00+00:00,54.72,23.09,32.51,371.75,61.88,50.25,52.62,37.62,44.5,33.12,38.25,36.0,11.62
2020-09-25 23:00:00+00:00,54.72,21.55,32.48,402.17,78.5,49.5,58.17,49.17,57.83,38.17,48.0,39.67,12.17
2020-09-26 00:00:00+00:00,54.65,21.32,32.51,239.71,44.14,45.29,51.86,30.43,37.0,25.43,41.57,29.71,10.71
2020-09-26 01:00:00+00:00,54.63,21.42,32.45,231.83,43.33,43.0,44.33,32.0,34.83,27.5,38.67,28.83,12.17
2020-09-26 02:00:00+00:00,54.73,22.69,32.55,223.67,50.83,35.0,51.83,34.83,43.0,27.5,39.0,31.67,10.83
2020-09-26 03:00:00+00:00,54.68,23.72,32.53,206.25,49.88,46.25,60.12,35.88,44.88,33.5,47.75,34.88,11.88
2020-09-26 04:00:00+00:00,54.62,24.18,32.33,169.17,50.17,40.67,49.33,36.33,44.33,30.67,39.5,35.17,13.5
2020-09-26 05:00:00+00:00,54.69,24.81,32.4,242.0,58.33,50.67,56.17,39.83,38.83,35.17,45.0,32.67,12.33
2020-09-26 06:00:00+00:00,54.74,25.12,32.4,245.25,57.12,45.5,56.38,32.75,45.62,26.75,47.88,30.5,12.0
2020-09-26 07:00:00+00:00,54.72,25.02,32.36,216.17,45.5,51.33,51.83,33.33,37.5,29.67,46.83,34.17,9.83
2020-09-26 08:00:00+00:00,54.68,24.6,32.2,234.17,45.5,51.5,47.17,38.0,47.0,28.17,30.17,24.5,10.33
2020-09-26 09:00:00+00:00,54.66,25.87,32.32,254.57,49.0,49.86,53.86,36.14,38.57,31.43,42.29,31.57,12.0
2020-09-26 10:00:00+00:00,54.66,26.22,32.21,254.67,51.5,58.83,52.17,36.17,42.5,30.67,41.5,30.83,9.17
2020-09-26 11:00:00+00:00,54.67,26.0,32.2,173.5,36.25,42.38,57.88,36.0,38.0,29.25,42.75,32.5,10.0
2020-09-26 12:00:00+00:00,54.68,26.32,32.13,213.33,46.0,50.83,58.5,37.5,39.83,28.5,43.67,35.33,10.83
2020-09-26 13:00:00+00:00,54.81,25.68,32.18,253.17,62.17,53.67,50.5,37.0,47.5,33.67,51.5,36.67,14.33
2020-09-26 14:00:00+00:00,54.75,25.46,32.11,200.0,44.0,45.33,61.0,39.33,53.5,28.5,37.5,31.5,10.17
2020-09-26 15:00:00+00:00,54.7,24.64,32.08,326.17,60.0,54.33,65.83,33.5,41.67,28.67,60.33,33.17,8.83
2020-09-26 16:00:00+00:00,54.64,28.14,31.92,165.67,56.17,65.5,73.5,74.0,80.5,53.0,70.17,53.17,23.0
2020-09-26 17:00:00+00:00,54.67,29.22,32.18,259.62,48.12,56.88,47.5,37.12,65.5,41.25,43.38,30.62,12.88
2020-09-26 18:00:00+00:00,54.67,27.86,32.11,195.67,44.67,45.83,47.33,31.17,41.17,31.5,37.5,30.5,12.67
2020-09-26 19:00:00+00:00,54.67,26.68,32.13,190.25,41.62,54.5,51.25,36.5,42.38,35.25,44.12,32.0,10.62
2020-09-26 20:00:00+00:00,54.67,25.64,32.11,191.33,38.0,42.0,46.33,32.67,43.0,28.5,37.5,32.0,11.5
2020-09-26 21:00:00+00:00,54.72,24.9,32.1,151.0,40.0,47.5,48.0,32.17,38.17,28.17,33.17,29.67,9.33
2020-09-26 22:00:00+00:00,54.71,24.48,32.18,155.75,39.75,47.0,52.75,29.12,41.88,27.75,33.62,30.62,11.88
2020-09-26 23:00:00+00:00,54.79,23.25,32.22,200.17,44.17,39.5,41.5,34.0,37.83,33.5,31.83,32.17,12.33
2020-09-27 00:00:00+00:00,54.82,23.06,32.27,175.11,44.44,38.56,31.89,34.56,37.33,32.22,31.33,27.44,9.56
2020-09-27 01:00:00+00:00,54.79,23.15,32.07,171.0,38.75,38.33,40.42,30.17,40.58,26.25,37.83,29.67,9.83
2020-09-27 02:00:00+00:00,54.83,23.01,32.1,189.83,40.67,41.08,39.42,32.92,36.42,29.25,40.25,27.5,11.83
2020-09-27 03:00:00+00:00,54.84,23.53,32.16,259.0,57.82,47.73,44.36,34.64,46.09,33.64,39.27,29.73,11.91
2020-09-27 04:00:00+00:00,54.84,24.72,32.36,285.42,58.92,53.83,51.42,43.58,49.67,34.42,42.25,34.58,13.67
2020-09-27 05:00:00+00:00,54.87,25.75,32.21,358.5,69.25,52.42,55.17,38.5,44.67,35.17,43.33,34.67,11.25
2020-09-27 06:00:00+00:00,54.87,25.77,32.17,261.25,55.67,45.25,46.75,30.25,40.67,27.58,39.75,28.08,10.33
2020-09-27 07:00:00+00:00,54.85,25.67,32.3,306.58,55.58,50.83,45.83,38.33,57.25,61.92,54.58,35.75,11.5
2020-09-27 08:00:00+00:00,54.78,25.77,32.26,249.25,52.33,56.83,53.42,36.42,47.42,37.5,62.92,34.67,20.08
2020-09-27 09:00:00+00:00,54.75,28.42,32.35,232.42,50.17,73.42,81.92,43.83,64.42,61.25,97.67,62.83,16.0
2020-09-27 10:00:00+00:00,54.7,31.61,32.4,195.92,69.67,73.58,85.5,59.08,60.75,55.92,115.08,69.58,16.67
2020-09-27 11:00:00+00:00,54.64,31.76,32.04,181.67,73.58,82.92,98.08,53.42,69.5,52.33,108.17,64.75,16.5
2020-09-27 12:00:00+00:00,54.56,31.17,32.02,233.17,77.5,98.67,95.92,52.83,63.33,63.0,124.92,75.25,16.75
2020-09-27 13:00:00+00:00,54.52,30.59,32.24,193.92,55.83,74.5,71.0,45.67,56.92,48.08,74.42,54.92,14.42
2020-09-27 14:00:00+00:00,54.53,29.67,32.3,189.67,55.33,88.83,61.5,39.75,53.17,56.0,81.0,41.0,12.83
2020-09-27 15:00:00+00:00,54.52,28.34,32.21,236.75,59.75,75.92,61.17,37.17,60.33,46.92,58.17,36.42,13.92
2020-09-27 16:00:00+00:00,54.52,26.98,32.3,235.25,56.17,66.0,57.17,30.25,49.08,39.75,49.5,33.67,12.0
2020-09-27 17:00:00+00:00,54.54,26.1,32.31,210.82,52.64,57.0,47.91,31.27,43.73,35.18,41.64,31.45,9.55
2020-09-27 18:00:00+00:00,54.54,25.73,32.39,204.17,50.0,58.5,47.0,32.83,43.33,33.92,37.83,28.92,12.0
2020-09-27 19:00:00+00:00,54.54,25.8,32.34,204.42,45.17,46.17,48.67,29.0,37.75,31.75,39.08,26.33,9.67
2020-09-27 20:00:00+00:00,54.58,25.9,32.47,159.75,44.08,55.5,42.25,31.58,37.75,31.42,33.67,25.75,11.25
2020-09-27 21:00:00+00:00,54.61,25.4,32.66,161.75,45.0,53.5,52.33,35.33,45.0,30.92,37.58,33.25,11.17
2020-09-27 22:00:00+00:00,54.61,24.67,32.32,141.09,49.36,47.55,42.27,31.36,37.45,28.91,36.09,26.91,9.64
2020-09-27 23:00:00+00:00,54.6,24.46,32.47,139.92,40.92,44.08,42.83,29.08,38.0,28.17,35.25,27.5,8.5
2020-09-28 00:00:00+00:00,54.59,24.56,32.5,146.83,42.42,39.17,43.58,30.0,36.92,25.58,34.67,25.42,9.83
2020-09-28 01:00:00+00:00,54.59,24.67,32.51,144.83,44.5,47.67,41.67,25.92,36.92,26.0,36.25,26.08,8.67
2020-09-28 02:00:00+00:00,54.58,24.43,32.4,136.73,39.82,40.09,41.09,27.18,38.27,27.27,39.09,29.64,12.73
2020-09-28 03:00:00+00:00,54.58,24.41,32.42,143.33,36.92,41.5,37.42,25.67,33.0,27.33,36.33,28.08,11.33
2020-09-28 04:00:00+00:00,54.59,24.62,32.35,161.82,42.64,43.64,37.64,29.82,35.55,24.64,31.91,25.64,9.09
2020-09-28 05:00:00+00:00,54.63,25.4,32.38,174.5,46.08,43.92,38.33,27.17,34.17,25.5,32.75,25.83,8.75
2020-09-28 06:00:00+00:00,54.64,25.37,32.44,182.83,42.92,45.25,50.58,31.33,35.17,32.25,49.25,32.33,10.33
2020-09-28 07:00:00+00:00,54.62,26.16,32.5,196.42,56.83,56.58,52.33,35.58,44.67,36.33,54.25,32.58,10.83
2020-09-28 08:00:00+00:00,54.62,28.04,32.35,182.42,51.83,60.33,56.67,40.0,38.75,34.33,65.58,43.92,13.67
2020-09-28 09:00:00+00:00,54.62,28.01,32.2,220.5,48.33,65.0,69.08,35.5,45.83,41.92,82.25,54.83,14.75
2020-09-28 10:00:00+00:00,54.63,28.23,32.29,195.33,47.67,78.58,67.58,36.0,52.08,42.92,66.25,55.25,15.42
2020-09-28 11:00:00+00:00,54.66,27.6,32.15,185.25,45.83,49.25,51.42,31.58,39.83,35.17,45.0,42.25,12.83
2020-09-28 12:00:00+00:00,54.66,26.93,32.24,154.0,42.0,56.17,41.5,28.42,37.67,35.17,35.58,23.67,8.67
2020-09-28 13:00:00+00:00,54.67,25.84,32.05,172.09,45.0,38.82,38.55,25.64,37.73,26.27,35.73,25.73,9.27
2020-09-28 14:00:00+00:00,54.67,24.81,31.99,170.92,43.83,40.75,39.92,25.08,33.67,28.75,33.33,23.67,7.75
2020-09-28 15:00:00+00:00,54.68,23.82,31.89,167.08,39.67,50.17,44.08,25.75,31.58,29.67,45.5,21.42,7.08
2020-09-28 16:00:00+00:00,54.67,23.21,31.99,187.75,48.42,38.17,37.92,22.83,32.75,22.42,31.33,23.42,7.25
